trajectory	surrogate_index	full_sscs_lz76_nats_per_second	lz76_phrase_count
6	71	0.252716700081	364
6	72	0.255493806676	368
6	73	0.255493806676	368
6	74	0.256882359973	370
6	75	0.25341097673	365
6	76	0.254799530027	367
6	77	0.255493806676	368
6	78	0.252716700081	364
6	79	0.254105253379	366
6	80	0.256188083324	369
6	81	0.25341097673	365
6	82	0.25341097673	365
6	83	0.256188083324	369
6	84	0.252716700081	364
6	85	0.250633870136	361
6	86	0.254105253379	366
6	87	0.255493806676	368
6	88	0.251328146784	362
6	89	0.254105253379	366
6	90	0.255493806676	368
6	91	0.252716700081	364
6	92	0.25341097673	365
6	93	0.25341097673	365
6	94	0.255493806676	368
6	95	0.257576636622	371
6	96	0.254799530027	367
6	97	0.251328146784	362
6	98	0.256188083324	369
6	99	0.25341097673	365
6	100	0.257576636622	371
6	101	0.252716700081	364
6	102	0.252716700081	364
6	103	0.25341097673	365
6	104	0.25341097673	365
6	105	0.252022423433	363
6	106	0.254799530027	367
6	107	0.252022423433	363
6	108	0.25341097673	365
6	109	0.25341097673	365
6	110	0.25341097673	365
6	111	0.250633870136	361
6	112	0.254105253379	366
6	113	0.252022423433	363
6	114	0.255493806676	368
6	115	0.255493806676	368
6	116	0.252022423433	363
6	117	0.251328146784	362
6	118	0.254799530027	367
6	119	0.254799530027	367
6	120	0.252022423433	363
6	121	0.255493806676	368
6	122	0.256882359973	370
6	123	0.25341097673	365
6	124	0.25341097673	365
6	125	0.254799530027	367
6	126	0.254799530027	367
6	127	0.252716700081	364
6	128	0.252022423433	363
6	129	0.254105253379	366
6	130	0.25341097673	365
6	131	0.256188083324	369
6	132	0.255493806676	368
6	133	0.252716700081	364
6	134	0.252716700081	364
6	135	0.255493806676	368
6	136	0.252716700081	364
6	137	0.252716700081	364
6	138	0.254105253379	366
6	139	0.252716700081	364
6	140	0.254105253379	366
6	141	0.254799530027	367
6	142	0.252716700081	364
6	143	0.254105253379	366
6	144	0.254105253379	366
6	145	0.255493806676	368
6	146	0.255493806676	368
6	147	0.251328146784	362
6	148	0.254799530027	367
6	149	0.255493806676	368
6	150	0.252022423433	363
6	151	0.252716700081	364
6	152	0.255493806676	368
6	153	0.25341097673	365
6	154	0.254105253379	366
6	155	0.25341097673	365
6	156	0.25341097673	365
6	157	0.251328146784	362
6	158	0.252022423433	363
6	159	0.255493806676	368
6	160	0.256188083324	369
6	161	0.254105253379	366
6	162	0.254799530027	367
6	163	0.250633870136	361
6	164	0.254799530027	367
6	165	0.25341097673	365
6	166	0.255493806676	368
6	167	0.252022423433	363
6	168	0.255493806676	368
6	169	0.255493806676	368
6	170	0.252716700081	364
6	171	0.254105253379	366
6	172	0.252022423433	363
6	173	0.252716700081	364
6	174	0.25341097673	365
6	175	0.252716700081	364
6	176	0.252716700081	364
6	177	0.250633870136	361
6	178	0.255493806676	368
6	179	0.251328146784	362
6	180	0.251328146784	362
6	181	0.255493806676	368
6	182	0.254799530027	367
6	183	0.25827091327	372
6	184	0.252022423433	363
6	185	0.254105253379	366
6	186	0.251328146784	362
6	187	0.252022423433	363
6	188	0.254799530027	367
6	189	0.257576636622	371
6	190	0.25341097673	365
6	191	0.25341097673	365
6	192	0.256188083324	369
6	193	0.254799530027	367
6	194	0.251328146784	362
6	195	0.250633870136	361
6	196	0.254799530027	367
6	197	0.25341097673	365
6	198	0.252716700081	364
6	199	0.250633870136	361
6	200	0.254105253379	366
7	1	0.25965410975	373
7	2	0.258957986131	372
7	3	0.256869615275	369
7	4	0.260350233368	374
7	5	0.256869615275	369
7	6	0.256869615275	369
7	7	0.25965410975	373
7	8	0.257565738894	370
7	9	0.258261862512	371
7	10	0.256173491657	368
7	11	0.258957986131	372
7	12	0.256869615275	369
7	13	0.257565738894	370
7	14	0.256869615275	369
7	15	0.257565738894	370
7	16	0.258957986131	372
7	17	0.257565738894	370
7	18	0.25965410975	373
7	19	0.258261862512	371
7	20	0.258957986131	372
7	21	0.258957986131	372
7	22	0.257565738894	370
7	23	0.257565738894	370
7	24	0.261046356987	375
7	25	0.255477368038	367
7	26	0.25965410975	373
7	27	0.25965410975	373
7	28	0.256869615275	369
7	29	0.258261862512	371
7	30	0.25965410975	373
7	31	0.258957986131	372
7	32	0.257565738894	370
7	33	0.257565738894	370
7	34	0.257565738894	370
7	35	0.260350233368	374
7	36	0.257565738894	370
7	37	0.258261862512	371
7	38	0.256869615275	369
7	39	0.25965410975	373
7	40	0.255477368038	367
7	41	0.25965410975	373
7	42	0.258261862512	371
7	43	0.256173491657	368
7	44	0.256173491657	368
7	45	0.258957986131	372
7	46	0.261742480606	376
7	47	0.258261862512	371
7	48	0.258957986131	372
7	49	0.256173491657	368
7	50	0.258957986131	372
7	51	0.258261862512	371
7	52	0.254085120801	365
7	53	0.254781244419	366
7	54	0.255477368038	367
7	55	0.258261862512	371
7	56	0.255477368038	367
7	57	0.25965410975	373
7	58	0.25965410975	373
7	59	0.256173491657	368
7	60	0.253388997182	364
7	61	0.258957986131	372
7	62	0.258261862512	371
7	63	0.255477368038	367
7	64	0.258261862512	371
7	65	0.258261862512	371
7	66	0.25965410975	373
7	67	0.25965410975	373
7	68	0.257565738894	370
7	69	0.258957986131	372
7	70	0.258261862512	371
7	71	0.256869615275	369
7	72	0.258957986131	372
7	73	0.256173491657	368
7	74	0.25965410975	373
7	75	0.258261862512	371
7	76	0.256173491657	368
7	77	0.257565738894	370
7	78	0.257565738894	370
7	79	0.253388997182	364
7	80	0.257565738894	370
7	81	0.258957986131	372
7	82	0.258261862512	371
7	83	0.258957986131	372
7	84	0.258957986131	372
7	85	0.258957986131	372
7	86	0.262438604224	377
7	87	0.254781244419	366
7	88	0.260350233368	374
7	89	0.257565738894	370
7	90	0.258261862512	371
7	91	0.257565738894	370
7	92	0.25965410975	373
7	93	0.257565738894	370
7	94	0.256869615275	369
7	95	0.25965410975	373
7	96	0.258957986131	372
7	97	0.257565738894	370
7	98	0.258957986131	372
7	99	0.25965410975	373
7	100	0.255477368038	367
7	101	0.258261862512	371
7	102	0.257565738894	370
7	103	0.258261862512	371
7	104	0.258957986131	372
7	105	0.257565738894	370
7	106	0.256869615275	369
7	107	0.258957986131	372
7	108	0.254781244419	366
7	109	0.262438604224	377
7	110	0.260350233368	374
7	111	0.25965410975	373
7	112	0.258957986131	372
7	113	0.258261862512	371
7	114	0.261046356987	375
7	115	0.258261862512	371
7	116	0.25965410975	373
7	117	0.25965410975	373
7	118	0.256173491657	368
7	119	0.258957986131	372
7	120	0.25965410975	373
7	121	0.256173491657	368
7	122	0.260350233368	374
7	123	0.256869615275	369
7	124	0.25965410975	373
7	125	0.258957986131	372
7	126	0.260350233368	374
7	127	0.258957986131	372
7	128	0.258957986131	372
7	129	0.257565738894	370
7	130	0.258261862512	371
7	131	0.258261862512	371
7	132	0.256869615275	369
7	133	0.261046356987	375
7	134	0.256869615275	369
7	135	0.258261862512	371
7	136	0.25965410975	373
7	137	0.261046356987	375
7	138	0.257565738894	370
7	139	0.255477368038	367
7	140	0.258957986131	372
7	141	0.256869615275	369
7	142	0.258261862512	371
7	143	0.258261862512	371
7	144	0.258957986131	372
7	145	0.257565738894	370
7	146	0.260350233368	374
7	147	0.258957986131	372
7	148	0.257565738894	370
7	149	0.257565738894	370
7	150	0.256869615275	369
7	151	0.256869615275	369
7	152	0.260350233368	374
7	153	0.25965410975	373
7	154	0.258261862512	371
7	155	0.257565738894	370
7	156	0.258957986131	372
7	157	0.257565738894	370
7	158	0.261046356987	375
7	159	0.256869615275	369
7	160	0.257565738894	370
7	161	0.257565738894	370
7	162	0.258957986131	372
7	163	0.256173491657	368
7	164	0.258261862512	371
7	165	0.258957986131	372
7	166	0.25965410975	373
7	167	0.257565738894	370
7	168	0.258957986131	372
7	169	0.258261862512	371
7	170	0.25965410975	373
7	171	0.257565738894	370
7	172	0.256869615275	369
7	173	0.257565738894	370
7	174	0.258261862512	371
7	175	0.257565738894	370
7	176	0.256869615275	369
7	177	0.256869615275	369
7	178	0.25965410975	373
7	179	0.258261862512	371
7	180	0.256869615275	369
7	181	0.258957986131	372
7	182	0.255477368038	367
7	183	0.256173491657	368
7	184	0.25965410975	373
7	185	0.257565738894	370
7	186	0.256869615275	369
7	187	0.258957986131	372
7	188	0.257565738894	370
7	189	0.258957986131	372
7	190	0.258261862512	371
7	191	0.25965410975	373
7	192	0.255477368038	367
7	193	0.257565738894	370
7	194	0.256869615275	369
7	195	0.258261862512	371
7	196	0.254781244419	366
7	197	0.256173491657	368
7	198	0.258957986131	372
7	199	0.25965410975	373
7	200	0.258957986131	372
8	1	0.257515863764	370
8	2	0.257515863764	370
8	3	0.257515863764	370
8	4	0.259603830227	373
8	5	0.258211852585	371
8	6	0.259603830227	373
8	7	0.256819874943	369
8	8	0.256819874943	369
8	9	0.256123886122	368
8	10	0.259603830227	373
8	11	0.258211852585	371
8	12	0.258907841406	372
8	13	0.256819874943	369
8	14	0.257515863764	370
8	15	0.257515863764	370
8	16	0.259603830227	373
8	17	0.258907841406	372
8	18	0.258211852585	371
8	19	0.256819874943	369
8	20	0.26169179669	376
8	21	0.257515863764	370
8	22	0.259603830227	373
8	23	0.259603830227	373
8	24	0.256123886122	368
8	25	0.258211852585	371
8	26	0.257515863764	370
8	27	0.258907841406	372
8	28	0.260299819048	374
8	29	0.256819874943	369
8	30	0.260995807869	375
8	31	0.26169179669	376
8	32	0.257515863764	370
8	33	0.258907841406	372
8	34	0.256123886122	368
8	35	0.256819874943	369
8	36	0.260995807869	375
8	37	0.256819874943	369
8	38	0.256123886122	368
8	39	0.258907841406	372
8	40	0.257515863764	370
8	41	0.258211852585	371
8	42	0.258211852585	371
8	43	0.258907841406	372
8	44	0.258907841406	372
8	45	0.260995807869	375
8	46	0.258211852585	371
8	47	0.258907841406	372
8	48	0.258907841406	372
8	49	0.258907841406	372
8	50	0.260995807869	375
8	51	0.260299819048	374
8	52	0.258907841406	372
8	53	0.259603830227	373
8	54	0.258211852585	371
8	55	0.257515863764	370
8	56	0.258907841406	372
8	57	0.257515863764	370
8	58	0.259603830227	373
8	59	0.257515863764	370
8	60	0.260299819048	374
8	61	0.256123886122	368
8	62	0.259603830227	373
8	63	0.260995807869	375
8	64	0.256123886122	368
8	65	0.257515863764	370
8	66	0.256819874943	369
8	67	0.258211852585	371
8	68	0.258907841406	372
8	69	0.258907841406	372
8	70	0.258907841406	372
8	71	0.259603830227	373
8	72	0.262387785511	377
8	73	0.255427897301	367
8	74	0.26169179669	376
8	75	0.258907841406	372
8	76	0.258907841406	372
8	77	0.255427897301	367
8	78	0.258907841406	372
8	79	0.258907841406	372
8	80	0.256123886122	368
8	81	0.258907841406	372
8	82	0.26169179669	376
8	83	0.260995807869	375
8	84	0.258907841406	372
8	85	0.257515863764	370
8	86	0.257515863764	370
8	87	0.260299819048	374
8	88	0.257515863764	370
8	89	0.257515863764	370
8	90	0.256123886122	368
8	91	0.25473190848	366
8	92	0.260299819048	374
8	93	0.257515863764	370
8	94	0.258211852585	371
8	95	0.256819874943	369
8	96	0.259603830227	373
8	97	0.259603830227	373
8	98	0.255427897301	367
8	99	0.258211852585	371
8	100	0.258211852585	371
8	101	0.255427897301	367
8	102	0.260299819048	374
8	103	0.258211852585	371
8	104	0.256123886122	368
8	105	0.258907841406	372
8	106	0.26169179669	376
8	107	0.257515863764	370
8	108	0.259603830227	373
8	109	0.258211852585	371
8	110	0.258211852585	371
8	111	0.260299819048	374
8	112	0.260299819048	374
8	113	0.260299819048	374
8	114	0.259603830227	373
8	115	0.256123886122	368
8	116	0.258907841406	372
8	117	0.25473190848	366
8	118	0.260995807869	375
8	119	0.260995807869	375
8	120	0.255427897301	367
8	121	0.260995807869	375
8	122	0.26169179669	376
8	123	0.258907841406	372
8	124	0.26169179669	376
8	125	0.256819874943	369
8	126	0.260995807869	375
8	127	0.26169179669	376
8	128	0.256123886122	368
8	129	0.258211852585	371
8	130	0.257515863764	370
8	131	0.256123886122	368
8	132	0.256819874943	369
8	133	0.257515863764	370
8	134	0.257515863764	370
8	135	0.256819874943	369
8	136	0.255427897301	367
8	137	0.258211852585	371
8	138	0.255427897301	367
8	139	0.260299819048	374
8	140	0.255427897301	367
8	141	0.256819874943	369
8	142	0.258907841406	372
8	143	0.254035919659	365
8	144	0.258907841406	372
8	145	0.258211852585	371
8	146	0.258907841406	372
8	147	0.258211852585	371
8	148	0.256819874943	369
8	149	0.259603830227	373
8	150	0.257515863764	370
8	151	0.260995807869	375
8	152	0.256819874943	369
8	153	0.259603830227	373
8	154	0.256123886122	368
8	155	0.258211852585	371
8	156	0.258907841406	372
8	157	0.256819874943	369
8	158	0.258907841406	372
8	159	0.258907841406	372
8	160	0.260299819048	374
8	161	0.259603830227	373
8	162	0.256819874943	369
8	163	0.256123886122	368
8	164	0.260995807869	375
8	165	0.258907841406	372
8	166	0.258907841406	372
8	167	0.255427897301	367
8	168	0.257515863764	370
8	169	0.258211852585	371
8	170	0.259603830227	373
8	171	0.259603830227	373
8	172	0.258211852585	371
8	173	0.260995807869	375
8	174	0.256123886122	368
8	175	0.259603830227	373
8	176	0.258907841406	372
8	177	0.256819874943	369
8	178	0.257515863764	370
8	179	0.258907841406	372
8	180	0.256819874943	369
8	181	0.260995807869	375
8	182	0.258907841406	372
8	183	0.258211852585	371
8	184	0.256819874943	369
8	185	0.257515863764	370
8	186	0.258907841406	372
8	187	0.257515863764	370
8	188	0.256123886122	368
8	189	0.257515863764	370
8	190	0.260299819048	374
8	191	0.257515863764	370
8	192	0.259603830227	373
8	193	0.258907841406	372
8	194	0.260299819048	374
8	195	0.257515863764	370
8	196	0.256819874943	369
8	197	0.258907841406	372
8	198	0.258907841406	372
8	199	0.257515863764	370
8	200	0.258907841406	372
9	1	0.260537691416	375
9	2	0.26192722577	377
9	3	0.262621992947	378
9	4	0.259148157062	373
9	5	0.262621992947	378
9	6	0.258453389885	372
9	7	0.259842924239	374
9	8	0.259842924239	374
9	9	0.26192722577	377
9	10	0.260537691416	375
9	11	0.257758622708	371
9	12	0.259148157062	373
9	13	0.259842924239	374
9	14	0.260537691416	375
9	15	0.259842924239	374
9	16	0.259148157062	373
9	17	0.26192722577	377
9	18	0.259148157062	373
9	19	0.259148157062	373
9	20	0.258453389885	372
9	21	0.260537691416	375
9	22	0.258453389885	372
9	23	0.259148157062	373
9	24	0.262621992947	378
9	25	0.259148157062	373
9	26	0.262621992947	378
9	27	0.259148157062	373
9	28	0.258453389885	372
9	29	0.256369088353	369
9	30	0.257758622708	371
9	31	0.260537691416	375
9	32	0.263316760124	379
9	33	0.258453389885	372
9	34	0.262621992947	378
9	35	0.259148157062	373
9	36	0.261232458593	376
9	37	0.263316760124	379
9	38	0.25706385553	370
9	39	0.258453389885	372
9	40	0.260537691416	375
9	41	0.257758622708	371
9	42	0.262621992947	378
9	43	0.258453389885	372
9	44	0.259842924239	374
9	45	0.261232458593	376
9	46	0.25706385553	370
9	47	0.261232458593	376
9	48	0.257758622708	371
9	49	0.259842924239	374
9	50	0.259148157062	373
9	51	0.260537691416	375
9	52	0.259148157062	373
9	53	0.259842924239	374
9	54	0.260537691416	375
9	55	0.26192722577	377
9	56	0.26192722577	377
9	57	0.261232458593	376
9	58	0.259148157062	373
9	59	0.260537691416	375
9	60	0.258453389885	372
9	61	0.262621992947	378
9	62	0.260537691416	375
9	63	0.259842924239	374
9	64	0.260537691416	375
9	65	0.259842924239	374
9	66	0.259842924239	374
9	67	0.258453389885	372
9	68	0.262621992947	378
9	69	0.259148157062	373
9	70	0.258453389885	372
9	71	0.260537691416	375
9	72	0.263316760124	379
9	73	0.260537691416	375
9	74	0.262621992947	378
9	75	0.261232458593	376
9	76	0.259842924239	374
9	77	0.261232458593	376
9	78	0.26192722577	377
9	79	0.259148157062	373
9	80	0.262621992947	378
9	81	0.26192722577	377
9	82	0.262621992947	378
9	83	0.262621992947	378
9	84	0.261232458593	376
9	85	0.259842924239	374
9	86	0.261232458593	376
9	87	0.261232458593	376
9	88	0.260537691416	375
9	89	0.259148157062	373
9	90	0.260537691416	375
9	91	0.262621992947	378
9	92	0.261232458593	376
9	93	0.261232458593	376
9	94	0.259842924239	374
9	95	0.259842924239	374
9	96	0.259148157062	373
9	97	0.259842924239	374
9	98	0.258453389885	372
9	99	0.261232458593	376
9	100	0.26192722577	377
9	101	0.25706385553	370
9	102	0.260537691416	375
9	103	0.259842924239	374
9	104	0.260537691416	375
9	105	0.261232458593	376
9	106	0.258453389885	372
9	107	0.259842924239	374
9	108	0.261232458593	376
9	109	0.263316760124	379
9	110	0.259148157062	373
9	111	0.258453389885	372
9	112	0.259148157062	373
9	113	0.261232458593	376
9	114	0.259842924239	374
9	115	0.257758622708	371
9	116	0.259842924239	374
9	117	0.259148157062	373
9	118	0.260537691416	375
9	119	0.260537691416	375
9	120	0.261232458593	376
9	121	0.255674321176	368
9	122	0.257758622708	371
9	123	0.259148157062	373
9	124	0.258453389885	372
9	125	0.258453389885	372
9	126	0.25706385553	370
9	127	0.263316760124	379
9	128	0.259842924239	374
9	129	0.260537691416	375
9	130	0.260537691416	375
9	131	0.259148157062	373
9	132	0.261232458593	376
9	133	0.261232458593	376
9	134	0.259148157062	373
9	135	0.263316760124	379
9	136	0.259842924239	374
9	137	0.261232458593	376
9	138	0.261232458593	376
9	139	0.261232458593	376
9	140	0.259842924239	374
9	141	0.258453389885	372
9	142	0.260537691416	375
9	143	0.259842924239	374
9	144	0.26192722577	377
9	145	0.25706385553	370
9	146	0.262621992947	378
9	147	0.259842924239	374
9	148	0.259148157062	373
9	149	0.258453389885	372
9	150	0.260537691416	375
9	151	0.263316760124	379
9	152	0.261232458593	376
9	153	0.259842924239	374
9	154	0.259148157062	373
9	155	0.261232458593	376
9	156	0.26192722577	377
9	157	0.260537691416	375
9	158	0.259842924239	374
9	159	0.256369088353	369
9	160	0.259842924239	374
9	161	0.262621992947	378
9	162	0.259148157062	373
9	163	0.259148157062	373
9	164	0.261232458593	376
9	165	0.259842924239	374
9	166	0.26192722577	377
9	167	0.262621992947	378
9	168	0.259842924239	374
9	169	0.259148157062	373
9	170	0.26192722577	377
9	171	0.260537691416	375
9	172	0.259842924239	374
9	173	0.260537691416	375
9	174	0.260537691416	375
9	175	0.260537691416	375
9	176	0.259842924239	374
9	177	0.259842924239	374
9	178	0.259842924239	374
9	179	0.260537691416	375
9	180	0.258453389885	372
9	181	0.263316760124	379
9	182	0.265401061656	382
9	183	0.258453389885	372
9	184	0.258453389885	372
9	185	0.259842924239	374
9	186	0.261232458593	376
9	187	0.260537691416	375
9	188	0.260537691416	375
9	189	0.26192722577	377
9	190	0.258453389885	372
9	191	0.259148157062	373
9	192	0.262621992947	378
9	193	0.261232458593	376
9	194	0.261232458593	376
9	195	0.261232458593	376
9	196	0.26192722577	377
9	197	0.259842924239	374
9	198	0.259842924239	374
9	199	0.262621992947	378
9	200	0.257758622708	371
10	1	0.259195128079	372
10	2	0.259891889176	373
10	3	0.257801605885	370
10	4	0.259195128079	372
10	5	0.259891889176	373
10	6	0.259195128079	372
10	7	0.259891889176	373
10	8	0.257104844788	369
10	9	0.256408083691	368
10	10	0.259891889176	373
10	11	0.259891889176	373
10	12	0.259195128079	372
10	13	0.261982172467	376
10	14	0.259891889176	373
10	15	0.259195128079	372
10	16	0.259195128079	372
10	17	0.256408083691	368
10	18	0.258498366982	371
10	19	0.259195128079	372
10	20	0.259891889176	373
10	21	0.262678933564	377
10	22	0.260588650273	374
10	23	0.259891889176	373
10	24	0.259891889176	373
10	25	0.260588650273	374
10	26	0.259891889176	373
10	27	0.260588650273	374
10	28	0.260588650273	374
10	29	0.262678933564	377
10	30	0.258498366982	371
10	31	0.26128541137	375
10	32	0.258498366982	371
10	33	0.257801605885	370
10	34	0.259891889176	373
10	35	0.259195128079	372
10	36	0.257801605885	370
10	37	0.258498366982	371
10	38	0.258498366982	371
10	39	0.259891889176	373
10	40	0.256408083691	368
10	41	0.259195128079	372
10	42	0.257801605885	370
10	43	0.259195128079	372
10	44	0.258498366982	371
10	45	0.259195128079	372
10	46	0.256408083691	368
10	47	0.26128541137	375
10	48	0.260588650273	374
10	49	0.259891889176	373
10	50	0.259195128079	372
10	51	0.260588650273	374
10	52	0.260588650273	374
10	53	0.258498366982	371
10	54	0.259195128079	372
10	55	0.259891889176	373
10	56	0.257801605885	370
10	57	0.259891889176	373
10	58	0.259891889176	373
10	59	0.259891889176	373
10	60	0.259891889176	373
10	61	0.260588650273	374
10	62	0.259891889176	373
10	63	0.258498366982	371
10	64	0.26128541137	375
10	65	0.26128541137	375
10	66	0.260588650273	374
10	67	0.259891889176	373
10	68	0.259195128079	372
10	69	0.259195128079	372
10	70	0.259195128079	372
10	71	0.26128541137	375
10	72	0.259195128079	372
10	73	0.259891889176	373
10	74	0.258498366982	371
10	75	0.259195128079	372
10	76	0.259195128079	372
10	77	0.26128541137	375
10	78	0.257801605885	370
10	79	0.259891889176	373
10	80	0.258498366982	371
10	81	0.259195128079	372
10	82	0.26128541137	375
10	83	0.258498366982	371
10	84	0.259891889176	373
10	85	0.260588650273	374
10	86	0.260588650273	374
10	87	0.259891889176	373
10	88	0.255014561497	366
10	89	0.258498366982	371
10	90	0.257801605885	370
10	91	0.26128541137	375
10	92	0.260588650273	374
10	93	0.26128541137	375
10	94	0.261982172467	376
10	95	0.257104844788	369
10	96	0.258498366982	371
10	97	0.259891889176	373
10	98	0.259891889176	373
10	99	0.258498366982	371
10	100	0.259195128079	372
10	101	0.259891889176	373
10	102	0.256408083691	368
10	103	0.259891889176	373
10	104	0.26128541137	375
10	105	0.258498366982	371
10	106	0.26128541137	375
10	107	0.259891889176	373
10	108	0.259891889176	373
10	109	0.258498366982	371
10	110	0.258498366982	371
10	111	0.259195128079	372
10	112	0.258498366982	371
10	113	0.259891889176	373
10	114	0.258498366982	371
10	115	0.259195128079	372
10	116	0.257801605885	370
10	117	0.259891889176	373
10	118	0.259195128079	372
10	119	0.257104844788	369
10	120	0.259891889176	373
10	121	0.257801605885	370
10	122	0.258498366982	371
10	123	0.255711322594	367
10	124	0.258498366982	371
10	125	0.257801605885	370
10	126	0.260588650273	374
10	127	0.26128541137	375
10	128	0.259195128079	372
10	129	0.259195128079	372
10	130	0.26128541137	375
10	131	0.258498366982	371
10	132	0.260588650273	374
10	133	0.257104844788	369
10	134	0.259891889176	373
10	135	0.259195128079	372
10	136	0.255711322594	367
10	137	0.257801605885	370
10	138	0.26128541137	375
10	139	0.259891889176	373
10	140	0.257104844788	369
10	141	0.256408083691	368
10	142	0.259891889176	373
10	143	0.257104844788	369
10	144	0.260588650273	374
10	145	0.259891889176	373
10	146	0.257801605885	370
10	147	0.260588650273	374
10	148	0.26128541137	375
10	149	0.255014561497	366
10	150	0.257104844788	369
10	151	0.260588650273	374
10	152	0.259195128079	372
10	153	0.257801605885	370
10	154	0.259195128079	372
10	155	0.26128541137	375
10	156	0.257801605885	370
10	157	0.261982172467	376
10	158	0.259195128079	372
10	159	0.26128541137	375
10	160	0.257104844788	369
10	161	0.256408083691	368
10	162	0.260588650273	374
10	163	0.26128541137	375
10	164	0.260588650273	374
10	165	0.259891889176	373
10	166	0.259891889176	373
10	167	0.257104844788	369
10	168	0.258498366982	371
10	169	0.259195128079	372
10	170	0.257801605885	370
10	171	0.257801605885	370
10	172	0.259195128079	372
10	173	0.259891889176	373
10	174	0.260588650273	374
10	175	0.261982172467	376
10	176	0.263375694661	378
10	177	0.261982172467	376
10	178	0.257104844788	369
10	179	0.259195128079	372
10	180	0.257801605885	370
10	181	0.259195128079	372
10	182	0.259195128079	372
10	183	0.260588650273	374
10	184	0.260588650273	374
10	185	0.257104844788	369
10	186	0.259195128079	372
10	187	0.259195128079	372
10	188	0.255711322594	367
10	189	0.261982172467	376
10	190	0.259195128079	372
10	191	0.257801605885	370
10	192	0.257801605885	370
10	193	0.258498366982	371
10	194	0.260588650273	374
10	195	0.261982172467	376
10	196	0.260588650273	374
10	197	0.26128541137	375
10	198	0.259891889176	373
10	199	0.258498366982	371
10	200	0.259195128079	372
